Contract,tenure,MonthlyCharges,TechSupport,TotalCharges,InternetService,Partner,OnlineSecurity,Dependents,PaymentMethod,DeviceProtection,StreamingTV,OnlineBackup,PhoneService,Churn
0,35,86.93848922669017,0,3021.046435710977,1,0,0,0,1,0,0,0,1,1
0,10,89.65515296786114,0,917.7620657136891,1,0,0,0,1,1,0,2,1,1
0,1,45.24795268040295,0,45.24795268040295,0,0,0,0,2,0,0,0,1,1
0,1,70.6478476787624,0,70.6478476787624,1,0,0,0,3,0,0,0,1,1
0,1,53.700578267839035,0,53.700578267839035,0,0,0,0,3,0,1,0,1,1
0,17,97.24303004636946,1,1706.740495419336,1,0,0,0,0,1,1,0,1,1
0,2,94.13502365328456,1,168.12191646141918,1,0,0,0,2,0,2,0,1,1
0,13,75.19926581549669,0,992.8078061501103,0,0,0,0,3,1,1,0,1,1
0,13,91.03421984143097,1,1209.5567557591962,1,1,0,0,1,0,0,2,1,1
0,30,71.96261620311054,0,2137.265805986884,0,0,0,0,1,2,0,0,0,1
0,1,75.14533730141841,0,75.14533730141841,1,0,0,0,2,0,0,2,1,1
0,1,20.828219288782783,1,20.828219288782783,2,0,1,0,3,1,1,1,1,1
0,25,92.8547022791612,0,2468.4295904987953,1,0,0,0,1,2,0,0,1,1
0,1,45.50705793740326,0,45.50705793740326,0,0,0,0,2,0,0,0,1,1
0,4,83.33775186357391,0,373.5247201515845,1,0,0,0,0,1,0,1,1,1
0,1,98.9222112309884,0,98.9222112309884,1,0,2,0,2,0,2,0,1,1
0,16,93.84919411030671,1,1553.926777690744,1,0,0,0,2,1,2,0,1,1
0,2,48.73251533600189,0,91.09946054785932,0,0,0,0,2,1,1,0,0,1
0,6,98.78682048572558,2,560.4449746570186,1,0,1,0,1,2,0,1,1,1
0,8,70.49958444503463,0,633.0271499809423,0,1,1,0,1,0,0,0,0,1
0,66,104.53091416435304,0,7023.859670091223,1,1,0,0,2,2,2,2,1,1
0,16,72.79224906760913,0,1192.9163045241658,1,0,0,0,1,0,0,0,1,1
0,8,74.55898122874687,0,606.5358445051007,1,0,0,0,2,0,0,1,1,1
0,22,85.58074685406372,1,1902.7332433194283,1,0,0,0,2,1,0,1,1,1
0,14,85.6727446210686,1,1261.0645146005857,1,0,0,0,1,1,0,0,1,1
0,9,77.52971704768095,0,658.5448572791925,1,1,0,0,0,2,0,0,1,1
0,26,76.10673948698143,0,1930.1654767464086,1,0,1,0,0,0,0,0,1,1
0,1,79.61236805668577,0,79.61236805668577,1,0,0,0,2,0,0,0,1,1
0,12,95.70642743349697,0,1234.1423262204014,1,0,0,0,1,0,1,0,1,1
0,1,75.19818268581786,0,75.19818268581786,1,0,0,0,2,0,0,0,1,1
0,3,78.98286730567379,0,232.85140526052456,1,0,0,0,2,0,0,1,1,1
0,4,80.4534457198067,0,342.39028933509024,1,0,0,0,1,0,1,0,1,1
0,16,88.33270664863349,1,1451.4788665588628,1,0,0,0,0,0,0,0,1,1
0,2,87.49947157516183,2,181.45234347963543,1,0,1,0,1,0,0,2,1,1
0,26,82.72089140267818,0,2158.685221817642,1,0,0,0,2,0,0,1,1,1
0,6,82.23705783629961,0,478.06869320047423,1,0,0,0,1,0,0,1,1,1
0,25,98.08335462408094,0,2513.892686401203,1,1,0,0,2,2,1,2,1,1
0,10,84.23691557306377,0,897.2648840121847,1,0,0,0,0,0,0,1,1,1
0,45,73.8020022779914,1,3185.3260659730618,0,0,0,0,2,1,2,1,0,1
0,1,24.905273377507715,0,24.905273377507715,0,0,0,0,2,0,0,0,0,1
0,19,85.0219743900578,0,1591.5802460506252,1,1,1,0,2,0,0,0,1,1
0,2,84.38977887960698,1,182.4495687271865,1,0,1,0,2,0,0,1,1,1
1,68,105.42597568574409,2,7208.850903644326,1,0,0,0,0,0,2,1,1,1
0,60,105.24199161959685,0,6392.440739635683,1,0,0,0,2,2,2,2,1,1
0,8,89.29890243880158,0,732.6477783888591,1,0,0,0,2,2,1,0,1,1
0,55,101.40823801630458,0,5279.94265732729,0,1,0,0,2,2,2,1,1,1
0,24,96.78427202226483,0,2447.3285533847707,1,0,0,0,2,0,2,2,1,1
0,1,69.64990039323905,0,69.64990039323905,1,0,0,0,2,0,0,0,1,1
0,20,83.59056374533583,0,1733.3327694140921,1,0,0,0,2,0,1,0,1,1
0,6,38.42032463129475,2,276.9887888645433,0,1,1,0,2,0,0,0,0,1
0,5,48.86920625783647,1,217.90851750659616,0,0,0,0,2,0,0,0,1,1
0,24,92.43037187735675,0,2264.150265205013,1,1,0,0,1,0,1,0,1,1
0,9,94.75191289664373,0,889.9133902765061,1,0,0,0,2,0,2,0,1,1
0,9,66.78179290237613,1,661.8649005346987,0,1,1,0,2,2,0,1,1,1
0,15,48.003098126580625,0,678.4912986893365,0,0,0,0,2,0,0,0,0,1
0,66,104.9275389474895,0,7154.2878589122165,1,0,0,0,0,1,2,2,1,1
0,1,20.146859300917416,1,20.146859300917416,2,0,1,0,0,1,1,1,1,1
0,31,75.00573653576767,0,2275.717457831568,1,0,0,0,1,0,0,2,1,1
0,1,24.75552773905037,0,24.75552773905037,0,0,0,0,2,0,0,0,0,1
0,3,54.38652668448239,0,192.56822305231253,0,0,0,0,1,0,0,0,1,1
0,10,99.05992151197565,0,1001.6268348566382,1,0,1,0,2,0,2,0,1,1
0,24,104.87639430575014,1,2560.5992768443025,1,1,0,0,0,2,2,0,1,1
0,36,77.27763243420709,0,2842.9875307647058,1,0,0,0,1,0,0,0,1,1
0,1,19.861710168546317,1,19.861710168546317,2,0,1,0,2,1,1,1,1,1
0,23,93.82787352243483,0,2291.1739291483104,1,0,0,0,1,0,2,2,1,1
0,18,95.17907391831582,0,1752.9072210558502,1,0,0,0,2,0,2,0,1,1
0,19,88.7563642954077,0,1770.1404321674045,1,0,0,0,2,0,1,1,1,1
0,4,29.49199595748602,0,104.18868931087859,0,0,0,0,1,0,0,0,0,1
0,6,83.88262008281865,0,476.44819597566317,1,1,0,0,1,0,0,1,1,1
1,70,108.67196928347371,2,7533.222360833575,1,0,2,0,1,2,2,0,1,1
0,3,76.63751124402857,0,206.2035667332628,1,0,0,0,2,0,0,1,1,1
0,1,44.6287123422909,0,44.6287123422909,0,0,0,0,3,0,0,0,1,1
0,1,61.71519687997437,2,61.71519687997437,0,0,0,0,3,1,0,0,1,1
0,2,95.55010147686896,0,177.5243855011824,1,0,0,0,1,0,1,0,1,1
0,1,69.28538114276535,0,69.28538114276535,1,0,0,0,2,0,0,0,1,1
0,26,76.57462617996411,0,1894.7656801125029,1,1,0,0,2,0,0,0,1,1
0,2,90.84606420792977,0,170.4629898672793,1,0,0,0,2,0,1,0,1,1
1,62,101.83298536090247,0,6399.484873212405,1,0,0,0,2,2,2,0,1,1
0,1,50.35768428625687,0,50.35768428625687,0,0,0,0,3,2,0,0,1,1
0,7,73.54226966282748,0,557.1696745842395,0,0,0,0,0,0,0,0,1,1
0,35,82.13208603921834,0,2840.558330269022,1,1,0,0,1,1,0,0,1,1
0,28,88.38024646461466,0,2607.4813263618134,1,1,0,0,0,0,1,0,1,1
0,1,93.95713147361074,0,93.95713147361074,1,0,0,0,2,0,2,0,1,1
0,26,90.49207364702437,0,2353.639951646146,1,0,0,0,2,0,2,0,1,1
0,33,93.9443764796853,0,3120.591522442805,1,1,0,0,2,1,2,0,1,1
0,1,71.53244218804359,0,71.53244218804359,1,0,0,0,2,0,0,0,1,1
0,1,45.09478373888094,0,45.09478373888094,0,0,0,0,3,0,0,0,1,1
0,1,88.50323728754923,0,88.50323728754923,1,0,0,0,2,0,2,0,1,1
0,14,67.49949077014253,0,1024.9410003811156,0,0,0,0,2,1,0,0,1,1
0,1,45.6209635830583,0,45.6209635830583,0,0,0,0,2,0,0,0,1,1
0,16,64.90276572685003,0,1043.5538954617643,0,0,0,0,1,1,0,0,1,1
0,4,27.07422933587867,0,102.17191812895246,0,0,0,0,1,0,0,0,0,1
0,4,96.84322419441106,1,396.2051489958046,1,0,0,0,0,1,2,0,1,1
0,11,31.264812013786933,0,304.42122384109985,0,0,0,0,3,0,0,1,0,1
0,2,52.61644699175002,0,114.32294412603125,0,0,0,0,3,0,0,2,1,1
0,15,73.8907687055895,0,1145.980558003012,1,0,0,0,2,0,0,0,1,1
0,14,89.29761065497165,0,1266.9737897231532,1,0,0,0,0,0,1,0,1,1
0,10,94.94590237262888,0,1048.9308280909333,1,0,0,0,2,2,2,0,1,1
0,6,79.3799468325374,1,503.05741725323384,1,0,0,0,1,0,0,0,1,1
0,1,25.01426263973903,0,25.01426263973903,0,0,0,0,1,0,0,0,0,1
0,54,103.07088277405437,0,5279.100517321398,1,0,0,0,2,1,2,1,1,1
0,26,89.17810500964805,0,2354.1844653552757,1,0,0,0,2,0,1,0,1,1
0,28,80.7644186033242,0,2380.648339850059,1,0,0,0,2,0,2,0,1,1
0,1,35.82723580100307,0,35.82723580100307,0,0,0,0,2,0,0,0,0,1
0,2,45.05004425937553,0,97.13393821146558,0,0,0,0,2,0,0,0,1,1
0,15,98.94671813863464,0,1456.6038304280332,1,0,0,0,1,2,1,2,1,1
0,1,45.217694116954384,0,45.217694116954384,0,0,0,0,2,0,0,0,1,1
0,9,89.45917210982017,0,854.9344219640344,1,0,0,0,2,0,2,0,1,1
0,34,100.0790051960877,0,3486.903236668874,1,0,0,0,2,2,2,0,1,1
0,11,83.1793262994584,0,907.6896968810778,1,0,0,0,1,0,0,0,1,1
0,16,83.25160609736923,0,1387.1341607328025,1,1,0,0,1,0,0,0,1,1
0,8,59.37811683679353,1,540.7205468640626,0,0,1,0,3,1,1,0,0,1
0,1,78.43782608991692,0,78.43782608991692,1,0,0,0,2,0,2,0,1,1
0,5,80.43881970058393,0,447.04213481971385,1,0,0,0,1,0,1,0,1,1
0,4,100.850410787066,0,386.9215501031192,1,0,0,1,1,2,2,0,1,1
0,3,20.869100083736775,0,58.86017363712488,1,0,0,0,2,0,0,0,0,1
0,1,50.64330263879747,0,50.64330263879747,0,0,0,0,3,0,0,1,1,1
0,9,30.931687764761833,1,291.6330341390476,0,0,0,0,1,0,0,0,0,1
0,1,30.10264876525528,0,30.10264876525528,0,0,0,0,1,0,0,2,0,1
0,32,92.6968369591364,0,2891.1735801774603,1,1,0,1,2,2,2,0,1,1
0,11,99.62823876047564,0,1131.6518687594819,1,1,0,0,2,1,2,0,1,1
0,3,35.30983180105847,0,108.93335881802145,0,0,0,0,1,0,1,0,0,1
0,1,20.132415900372603,1,20.132415900372603,2,0,1,0,3,1,1,1,1,1
0,37,80.62976913045816,1,3058.020103908114,0,0,1,0,1,0,1,1,1,1
0,3,19.768773446423324,1,58.58717175007345,2,0,1,0,2,1,1,1,1,1
2,59,108.92819817646566,0,6460.144409993538,0,0,2,0,0,2,2,2,1,1
0,9,76.98321539522533,0,798.1729237064385,0,0,0,0,1,0,1,0,1,1
0,37,99.20014088230485,1,3754.6635379194886,1,0,1,0,1,2,0,0,1,1
0,1,46.10432925026869,0,46.10432925026869,0,0,0,0,3,0,0,0,1,1
0,30,78.22402827978212,0,2298.179289342561,1,0,0,0,2,0,0,0,1,1
0,6,77.62910212645706,0,482.6649685353714,1,0,0,0,2,0,0,0,1,1
0,1,94.9247397328569,0,94.9247397328569,1,0,0,0,2,0,2,0,1,1
0,20,45.91069298780539,0,894.1935348375714,0,0,0,0,1,2,0,1,0,1
0,3,55.73063057676747,0,158.90950212796614,0,0,0,0,2,0,2,0,1,1
0,28,88.12060771283747,0,2625.0695535407453,1,0,0,0,2,0,0,1,1,1
0,7,20.10357614802608,1,160.24245126975734,2,0,1,0,1,1,1,1,1,1
0,1,19.45249423626866,1,19.45249423626866,2,0,1,0,2,1,1,1,1,1
0,2,19.620144680347437,1,33.043226741461005,2,0,1,0,3,1,1,1,1,1
0,1,69.27719141380729,0,69.27719141380729,1,0,0,0,2,0,0,0,1,1
0,3,80.37114529752485,0,224.08638201616435,1,0,0,0,2,0,1,0,1,1
1,68,115.25912292595639,1,7779.292382967902,1,0,1,0,0,2,2,2,1,1
0,9,83.66392635861992,0,794.5988516075419,1,0,0,0,2,0,0,0,1,1
1,58,107.99803189546076,0,6145.179186178634,1,0,2,0,0,2,2,2,1,1
0,1,46.196811914598996,0,46.196811914598996,0,0,0,0,1,0,0,0,1,1
0,26,78.18819866656244,0,1896.6675244701976,1,0,0,0,2,0,0,0,1,1
0,1,25.227280957329032,0,25.227280957329032,0,0,0,0,2,0,0,0,0,1
0,26,88.90251553969259,0,2387.6045934030994,1,0,0,0,2,0,2,0,1,1
0,39,105.26118954420882,0,4283.105185192705,1,1,0,0,2,2,2,1,1,1
0,5,90.63416722757079,1,461.9568334455142,1,0,0,0,1,0,0,1,1,1
0,9,77.3042646112744,0,685.0699368544897,1,0,0,0,2,0,0,2,1,1
0,7,74.22556798172637,0,526.1774838195479,1,0,0,0,2,0,0,0,1,1
0,4,78.05980116615619,0,358.3333945678698,1,0,0,0,0,0,0,0,1,1
0,48,107.35347310232989,1,5129.465098304652,1,1,0,0,1,1,2,2,1,1
0,9,82.23103629882081,0,736.9343257890774,1,0,0,0,1,0,0,0,1,1
0,46,100.6022836401544,0,4533.868389421832,1,1,1,0,2,2,2,2,1,1
0,7,74.52183109438664,0,542.4653701064813,1,0,0,0,2,0,0,0,1,1
0,34,84.62767239983,0,2872.6035191231945,1,1,0,0,2,1,1,0,1,1
0,18,84.76272058963232,0,1463.7793803298114,1,1,0,0,1,0,0,0,1,1
0,1,50.588995039980055,0,50.588995039980055,0,0,0,0,2,0,0,2,1,1
0,3,78.03494577952866,0,227.583550903284,1,0,0,0,2,0,0,0,1,1
0,2,78.91242562481443,0,163.57491785427266,0,0,0,0,2,0,2,0,1,1
0,4,75.1992060741536,0,321.4732624724565,1,0,0,0,0,1,0,0,1,1
0,2,76.4758715321164,0,162.05188027992045,0,0,0,0,2,0,0,0,1,1
0,3,53.47677217285491,0,159.6004587532652,0,0,1,0,1,0,0,2,1,1
0,1,20.117293363148608,1,20.117293363148608,2,0,1,0,3,1,1,1,1,1
0,38,95.72329988933527,1,3472.1462272649583,1,0,0,0,0,0,1,0,1,1
0,35,63.04826341822246,0,2176.709750840442,0,0,0,0,2,0,0,0,0,1
0,3,48.09139141623897,0,170.41079335538043,0,0,0,0,2,1,0,0,0,1
0,15,98.76202021554275,0,1458.2201556392224,1,0,0,0,1,2,1,1,1,1
0,2,76.11564726793034,1,160.7763039389942,0,0,0,0,2,2,1,0,1,1
0,21,87.62494404263899,0,1845.0208310470703,1,0,0,0,2,0,0,1,1,1
0,1,69.77709426983164,0,69.77709426983164,1,0,0,0,0,0,0,0,1,1
0,1,69.86011270902623,0,69.86011270902623,1,0,0,0,2,0,0,0,1,1
0,1,45.252925978766335,0,45.252925978766335,0,0,0,0,2,0,0,0,1,1
0,1,90.77754981160214,0,90.77754981160214,1,0,0,0,1,0,0,1,1,1
0,1,69.99298252740728,0,69.99298252740728,1,0,0,0,3,0,0,0,1,1
1,55,100.6363894243251,0,5616.717172558465,1,0,0,0,0,0,2,1,1,1
0,8,80.85564771739098,0,584.7176491168468,1,0,0,0,1,1,0,0,1,1
0,2,44.55301990479617,0,80.68154426657073,0,0,0,0,1,0,0,0,1,1
0,12,61.03422664495301,1,712.4106929527728,0,0,1,0,2,1,0,0,1,1
0,25,68.96427605921713,0,1712.0299880452828,0,0,0,0,2,0,0,0,1,1
0,12,44.73010216223632,0,521.981530053713,0,0,0,0,0,0,0,0,0,1
0,2,89.61605616497559,0,167.71003510310973,1,0,0,0,2,0,1,0,1,1
0,1,46.00322015411165,0,46.00322015411165,0,0,0,0,3,0,0,0,1,1
0,6,50.463798393393255,2,284.5351650218386,0,0,0,0,0,0,0,0,1,1
0,3,71.34217336555749,0,235.66565326888502,1,0,0,0,2,0,0,0,1,1
0,1,35.70003329959969,0,35.70003329959969,0,0,0,0,1,0,0,0,0,1
0,7,73.66601549617343,0,517.6894576339299,1,0,0,0,2,0,0,0,1,1
0,47,98.2686409876573,0,4532.612372358188,1,0,1,0,1,2,1,1,1,1
0,1,74.64547370676007,0,74.64547370676007,1,0,0,0,0,2,0,0,1,1
0,52,82.46645759011477,0,4449.000072275177,1,0,0,0,1,1,0,0,1,1
0,3,70.54281824237255,0,223.67467141251583,1,0,0,0,0,0,0,0,1,1
0,2,88.95242751379051,2,181.22249734245122,1,0,1,0,1,0,0,2,1,1
0,25,89.19216514844865,0,2179.659027691279,1,0,1,0,2,0,0,0,1,1
0,1,20.794145989229857,1,20.794145989229857,2,0,1,0,3,1,1,1,1,1
0,22,94.93032079804308,0,2243.8070875667363,1,0,0,0,2,0,2,0,1,1
0,6,81.46520517607568,0,524.6027231309567,1,0,0,0,2,0,0,0,1,1
0,24,50.57108388153459,0,1217.025946492132,0,0,1,0,0,0,0,0,0,1
0,1,55.29386120284613,0,55.29386120284613,0,0,0,0,3,0,1,0,1,1
0,18,80.33611720841485,0,1471.0164049400285,1,0,0,0,1,2,0,0,1,1
0,14,89.80116322397896,0,1258.879579531395,1,1,0,1,0,0,0,1,1,1
0,1,45.366173113201675,0,45.366173113201675,0,0,0,0,2,0,0,0,1,1
0,5,83.40698001554549,0,446.1652516433356,1,0,0,0,1,0,2,0,1,1
0,50,91.18663952897859,0,4521.571947880429,1,0,0,0,0,0,2,0,1,1
0,20,98.03643484091442,0,1842.904396852011,1,0,0,0,2,1,1,0,1,1
0,56,96.42793871713783,0,5427.025837154521,1,0,0,0,0,2,0,2,1,1
0,6,75.23226364845962,0,437.05075293544775,1,0,0,0,2,0,0,0,1,1
0,9,89.47213314152135,0,857.5266283042699,1,0,0,0,2,0,2,0,1,1
0,2,44.72473382611562,0,96.91874615892574,0,0,0,0,2,0,1,0,0,1
0,1,45.05,0,45.05,0,0,0,0,3,0,0,0,1,1
0,1,74.9338486327123,0,74.9338486327123,1,0,0,0,2,0,0,0,1,1
0,4,51.61219090239285,0,201.66144447173284,0,0,0,0,1,0,0,0,1,1
0,1,73.6388118188934,0,73.6388118188934,1,0,0,0,2,0,0,0,1,1
0,23,75.72591578888398,0,1711.968096108686,1,0,0,0,2,0,0,0,1,1
0,1,46.25543240306071,0,46.25543240306071,0,0,0,0,3,0,0,0,1,1
0,24,102.93232529809438,0,2496.7714672729226,1,0,0,0,1,2,2,1,1,1
0,24,92.86621117102487,1,2124.728325583182,1,0,0,0,2,0,1,0,1,1
0,40,82.05315285187419,0,3387.971293497466,1,1,0,0,1,0,2,0,1,1
0,1,85.73636004652545,0,85.73636004652545,1,0,0,0,2,0,0,0,1,1
0,60,87.91075037601288,0,5288.182976011422,0,0,0,0,1,0,1,0,1,1
0,32,80.00363204306805,0,2594.808244516351,1,0,0,0,0,0,0,1,1,1
0,6,84.32320545063973,0,523.4667787221124,1,0,0,0,2,0,1,1,1,1
0,1,24.044961384751474,1,24.05830540975032,2,0,1,0,3,1,1,1,1,1
1,57,95.25,0,5452.368364221586,1,0,0,0,1,2,1,0,1,1
0,51,94.43595632524152,0,4797.187765764618,1,1,0,0,1,0,2,0,1,1
0,1,45.64033325265134,0,45.64033325265134,0,0,0,0,2,0,0,0,1,1
0,2,85.13178493917638,0,181.94722669632722,1,0,0,0,2,0,1,0,1,1
0,1,55.20118585129892,0,55.20118585129892,0,0,0,0,3,0,1,0,1,1
0,3,85.42074824262843,0,266.5870739909008,1,0,0,0,2,0,0,0,1,1
0,1,91.65561409045434,1,91.65561409045434,1,0,0,0,2,0,2,1,1,1
0,14,66.03535913367828,0,993.8865885838724,0,0,1,0,0,0,0,0,1,1
0,5,54.53302445405652,1,308.4798653639111,0,0,1,0,2,0,0,0,1,1
0,3,73.57988412698752,0,207.48037805686235,1,0,0,0,2,0,0,0,1,1
0,1,20.1,1,20.1,2,0,1,0,3,1,1,1,1,1
0,2,90.00956262210256,0,165.29341063120796,1,0,0,0,2,0,1,0,1,1
0,18,46.320056549288665,0,888.7957745640026,0,0,0,0,1,0,1,0,0,1
0,51,43.22605203295632,0,2133.403174284281,0,0,1,0,0,1,0,0,0,1
0,2,70.7,0,140.8740136352316,1,0,0,0,1,0,0,0,1,1
0,8,99.66366237376849,0,820.4841804093207,1,0,0,0,2,2,2,0,1,1
0,2,88.76649385835833,0,170.1950697608928,1,0,0,0,2,0,0,0,1,1
0,3,83.95451322336274,1,267.29876115661204,1,0,0,0,2,0,1,0,1,1
0,48,84.53731242799475,1,4056.5728896545124,0,0,2,0,2,1,1,0,1,1
0,2,44.459867442891955,0,93.24156511824827,0,0,0,0,2,0,0,0,1,1
0,1,19.38107632165154,1,19.38107632165154,2,0,1,0,3,1,1,1,1,1
0,1,20.163556675313163,1,20.163556675313163,2,0,1,0,3,1,1,1,1,1
0,1,20.2,1,20.2,2,0,1,0,0,1,1,1,1,1
0,5,96.0883489463322,1,453.48761592358176,1,0,0,0,1,0,2,0,1,1
0,22,90.52432698329314,2,1918.5305965535647,1,0,0,0,0,0,2,0,1,1
0,6,44.66634407081767,0,265.289282125329,0,0,0,0,0,0,0,0,1,1
0,11,30.809316499818898,0,305.29616100042807,0,0,0,0,2,0,0,1,0,1
0,2,70.32184648113903,0,146.21884667453938,0,0,1,0,2,0,1,0,1,1
0,7,19.615668680627476,1,160.18024167529703,2,0,1,0,1,1,1,1,1,1
0,1,69.6,0,69.6,1,0,0,0,2,0,0,0,1,1
0,3,73.9663192875501,0,210.19586404226524,1,0,0,0,2,0,0,0,1,1
0,7,89.05592900806417,0,631.5346708640689,1,0,0,0,1,1,1,0,1,1
0,1,75.27904736094726,0,75.27904736094726,1,0,0,0,2,0,0,0,1,1
0,4,81.09500618915851,0,331.7031288682241,1,0,0,0,1,0,0,2,1,1
0,1,19.978836410143014,1,19.978836410143014,2,0,1,0,3,1,1,1,1,1
0,20,103.90851933647718,0,2254.1364326432085,1,1,1,0,1,2,2,0,1,1
0,4,80.75562708348964,1,332.40468297888305,1,0,0,0,1,0,0,0,1,1
0,13,80.74287056377395,1,1094.756247770754,0,0,0,0,2,1,0,0,1,1
0,5,88.37207029838736,1,464.2817344122573,1,0,0,0,2,0,0,1,1,1
0,4,86.66139442744287,0,340.97976882262896,1,0,0,0,2,0,0,0,1,1
0,13,90.32014297064175,0,1129.2120307936766,1,0,0,0,2,0,2,0,1,1
0,6,84.61809426297894,0,551.2247848199951,1,0,0,0,2,0,1,0,1,1
0,17,93.22468386116316,0,1529.7362660572608,1,0,0,0,1,0,2,2,1,1
0,1,69.45596839276337,0,69.45596839276337,1,1,0,0,2,0,0,0,1,1
0,1,45.7087462020013,0,45.7087462020013,0,1,0,1,2,0,0,0,1,1
0,16,97.65700154868506,0,1534.3650788258553,1,0,0,0,1,0,1,1,1,1
0,8,43.138383988765874,1,332.4430110649757,0,1,0,0,2,0,1,0,0,1
0,1,75.22428395147296,0,75.22428395147296,1,0,0,0,2,0,0,0,1,1
0,13,75.15795109965481,0,1003.7282412382788,0,0,0,0,1,0,0,0,1,1
0,12,85.00294723424015,0,973.3949423573097,1,0,0,0,2,1,0,1,1,1
0,2,54.19976717975469,0,111.93384494461893,0,0,0,0,3,0,0,2,1,1
0,29,69.61132597933506,0,1972.2230009006005,0,0,1,0,0,1,0,1,1,1
0,5,53.59018956501658,2,304.6270085921573,0,0,1,0,1,0,0,0,1,1
0,2,23.29427179588961,0,37.18395083702329,0,0,0,0,3,0,0,0,0,1
0,4,85.18207531965638,0,375.02305043893034,1,1,0,1,0,1,0,1,1,1
0,1,45.93373670797702,0,45.93373670797702,0,0,0,0,3,0,0,0,1,1
0,19,73.60686017644016,0,1424.4530950734077,0,0,0,0,1,0,0,2,1,1
0,5,42.53208340578631,2,219.98299349053875,0,0,2,0,3,2,0,1,0,1
0,34,101.78751738324782,0,3470.337087014945,1,0,1,0,1,1,2,0,1,1
0,2,87.8708650329069,0,184.2906487746802,1,0,0,0,0,0,2,1,1,1
0,3,85.33264209004089,0,264.39683392996824,1,0,0,0,0,0,0,0,1,1
0,17,93.55208701974536,0,1616.5633519404164,1,0,1,0,2,0,1,1,1,1
0,1,75.36758593388203,0,75.36758593388203,1,0,0,0,2,0,0,2,1,1
0,4,92.26816083298866,1,423.2548299494571,1,0,0,0,1,0,0,0,1,1
1,66,105.05256648368682,0,7011.784509856736,1,1,0,0,1,2,2,1,1,1
0,10,99.20330259980878,1,1060.8220780793008,1,0,0,0,2,0,2,0,1,1
0,8,100.20010082215127,1,830.5287611422962,1,0,1,0,1,0,2,0,1,1
0,55,100.37004920005815,0,5630.5984327177375,1,1,0,0,2,1,2,2,1,1
0,37,100.57367620378064,0,3746.972482131639,1,0,0,0,2,2,1,0,1,1
0,12,45.262288146372704,0,519.5334745266855,0,0,0,0,0,0,0,0,0,1
0,1,81.84579770106927,0,81.84579770106927,1,0,0,0,2,0,0,0,1,1
0,48,99.56801828517295,0,4819.204032889875,1,0,0,0,1,0,2,0,1,1
0,3,19.688731165219252,1,61.16969864350804,2,0,1,0,3,1,1,1,1,1
0,5,98.92644578649586,1,464.93302395805017,1,0,0,0,2,0,2,1,1,1
0,1,80.24047687038811,0,80.24047687038811,1,0,0,0,2,0,2,0,1,1
0,13,92.18381422918377,0,1240.7111504598288,1,0,1,0,2,0,2,1,1,1
0,41,113.16809529496851,1,4527.978533613107,1,0,2,0,0,2,2,2,1,1
0,5,90.41711738885036,0,451.4798733956234,1,0,0,0,2,0,1,0,1,1
0,1,50.22980006043337,0,50.22980006043337,0,0,0,0,1,0,0,0,1,1
1,54,108.22789261474338,1,6111.979694788915,1,0,1,0,0,2,2,1,1,1
0,60,105.95914550784131,0,6271.715746459275,1,1,0,0,2,2,2,2,1,1
0,1,51.851467478069665,1,51.851467478069665,0,0,0,0,2,0,0,0,1,1
0,4,75.52810411923346,0,337.4834857411149,1,0,0,0,1,0,0,0,1,1
0,5,53.83549899300227,1,307.98801490122037,0,0,1,0,2,0,0,0,0,1
0,1,69.6,0,69.6,1,0,0,0,2,0,0,0,1,1
0,14,100.13454665405567,0,1418.6587371058592,1,0,0,0,1,0,2,2,1,1
0,3,25.151320156176464,0,60.488745485558916,0,0,0,0,2,0,0,0,0,1
0,44,84.80676714523617,0,3862.76862022263,1,0,0,0,0,2,0,1,1,1
0,2,73.02330365976309,0,131.149085817587,0,0,0,0,1,0,0,0,1,1
0,1,20.15,1,20.15,2,0,1,0,3,1,1,1,1,1
0,9,76.27725312254712,0,740.3792068675954,1,1,0,0,2,1,0,1,1,1
0,34,94.34049909483961,0,3217.2838261916486,1,1,0,0,2,1,0,1,1,1
0,21,90.05884396797171,0,1906.5985810306852,1,0,0,0,2,0,2,0,1,1
0,4,77.63474046333594,0,299.2311970342991,0,0,0,0,2,0,2,0,1,1
0,35,96.1479569974178,0,3448.823839950471,1,0,0,0,2,0,2,1,1,1
0,2,86.40413803682779,1,181.4891603093971,1,0,1,0,2,0,0,1,1,1
0,8,73.18725249496883,1,651.2878112573297,0,0,0,0,2,1,1,0,1,1
0,36,99.696827854368,1,3473.985126907174,1,0,0,0,0,0,2,0,1,1
0,32,67.25320739889048,1,2086.0737356956142,0,0,1,0,2,0,0,1,1,1
0,37,99.26550869214152,0,3776.2101732562237,1,0,0,0,0,2,2,0,1,1
0,3,41.332972495157534,0,131.4723651936758,0,0,0,0,2,1,0,0,0,1
0,1,20.107839638877,1,20.107839638877,2,0,1,0,0,1,1,1,1,1
0,41,86.19145709225485,0,3539.8866812856936,1,0,0,0,1,0,2,0,1,1
0,46,65.13576374460322,0,2930.7586758939597,0,0,1,0,1,0,0,2,1,1
0,64,97.61781051847517,0,6138.410599528782,1,0,0,0,0,0,2,2,1,1
0,2,75.43089278895243,0,145.1326074019808,1,0,0,0,1,0,0,0,1,1
0,34,102.38404537947716,0,3469.296206531729,1,0,1,0,2,1,2,0,1,1
0,21,84.10309269170536,0,1855.3672613009103,1,0,0,0,2,0,0,2,1,1
