TotalCharges,MonthlyCharges,tenure,Contract,OnlineSecurity,TechSupport,InternetService,DeviceProtection,OnlineBackup,Churn
425.85976217026814,85.3977006954439,5,0,0,1,1,0,0,1
51.16848551930165,51.16848551930165,1,0,0,1,0,0,0,1
842.7889287712669,101.18619174868829,8,0,0,0,1,2,2,1
4367.58346582531,86.6974743577014,49,0,0,0,1,0,1,1
1251.0641538528216,57.779664095929725,22,0,1,0,0,0,2,1
331.29112581584263,34.388102623047246,10,0,0,0,0,0,0,1
92.22845452904276,47.1620087687169,2,0,0,0,0,0,1,1
45.81293558210777,45.81293558210777,1,0,0,0,0,0,0,1
2841.106003984705,97.635660531155,29,0,2,0,1,0,2,1
4751.030582038065,93.897784945068,50,0,1,0,1,2,0,1
74.92947269947423,74.92947269947423,1,0,0,0,1,0,0,1
338.0270292996779,82.17946036109349,4,0,0,0,1,0,0,1
45.6681155876552,45.6681155876552,1,0,0,0,0,0,0,1
418.0949307619347,84.51747768971966,4,0,0,0,1,0,0,1
324.82550104640774,79.76748234481893,4,0,0,0,1,0,0,1
677.617077736272,47.09733311850865,15,0,0,0,0,0,0,1
50.35494009330897,50.35494009330897,1,0,2,0,0,0,0,1
80.40676610956406,80.40676610956406,1,0,0,0,1,0,0,1
70.59793816689829,70.59793816689829,1,0,0,0,1,0,0,1
1857.1030011231635,83.2940761455023,22,0,0,0,1,0,2,1
116.61893802278883,48.249239157143066,2,0,0,0,0,0,1,1
480.1778779015383,90.69154784336268,5,0,0,0,1,0,0,1
1941.4305058304776,90.85635781254567,22,0,0,1,1,0,0,1
179.8914396605132,87.93528699200817,2,0,0,0,1,1,0,1
20.15,20.15,1,0,1,1,2,1,1,1
69.85,69.85,1,0,0,0,1,0,0,1
45.28377016429275,45.28377016429275,1,0,0,0,0,0,0,1
991.0294843723459,57.79926688672713,17,0,0,0,0,1,0,1
20.14192459169215,20.14192459169215,1,0,1,1,2,1,1,1
1878.1033168277067,100.76483580257089,19,1,0,2,1,0,0,1
69.66770161949583,69.66770161949583,1,0,0,0,1,0,0,1
79.64327105081328,79.64327105081328,1,0,0,0,1,0,0,1
1530.20264127455,100.11499049481083,15,0,0,0,1,0,0,1
3131.097673352592,86.9624112527682,35,0,0,0,1,0,0,1
819.4088071999041,74.95,11,0,0,0,1,0,1,1
4818.281278813942,98.14262581015458,48,0,0,0,1,0,0,1
2243.545090177935,90.03550087202483,24,0,0,0,1,0,0,1
261.0674928415416,74.51630152187741,3,0,0,0,0,0,0,1
24.8,24.8,1,0,0,0,0,0,0,1
3203.4995498908665,92.46174287598456,34,0,1,0,1,0,0,1
5427.034153321692,96.02252556748226,56,0,0,0,1,2,2,1
546.6409858212082,72.31600667237258,7,0,0,0,1,0,0,1
3208.1182103355304,98.12507637377438,32,0,1,0,1,0,0,1
2269.560852363024,78.03141871047967,30,0,0,0,1,0,2,1
5921.107618734173,87.8657099032684,66,0,0,0,1,1,2,1
75.01664630475268,75.01664630475268,1,0,0,0,1,0,0,1
3769.7486743438963,95.19224545428148,39,0,2,1,1,1,0,1
416.26512360972805,50.45595240080414,8,0,0,0,0,0,0,1
1528.6167564045902,89.00646556502717,18,0,0,0,1,0,1,1
341.0267235018299,82.79668893527074,4,0,0,0,1,0,0,1
1770.9632312697931,78.32612300638257,22,0,0,0,1,0,0,1
45.67787272425927,45.67787272425927,1,0,0,0,0,0,0,1
147.65634055271516,79.28642311838856,2,0,0,0,1,1,0,1
927.7801058050848,79.81339757909605,11,0,1,0,1,0,0,1
972.0962657692277,79.88640856792163,13,0,0,0,1,2,2,1
79.05876283813265,79.05876283813265,1,0,0,0,1,0,0,1
2278.5873454183084,79.12198723315691,29,0,0,0,1,0,2,1
973.5006950102562,28.830089952137595,36,0,0,1,0,0,0,1
4749.691882940101,97.67919426801956,48,0,0,0,1,0,1,1
1209.3984148643945,100.40499936099725,12,0,0,0,1,0,1,1
950.0370893756925,80.31798621823351,12,0,0,0,1,0,0,1
581.9002410867122,84.41451900207838,6,0,0,0,1,0,0,1
59.20715791859371,19.757288937114158,3,0,1,1,2,1,1,1
267.1312472938251,83.98958423539165,3,0,0,1,1,0,0,1
3021.046435710977,86.93848922669017,35,0,0,0,1,0,0,1
917.7620657136891,89.65515296786114,10,0,0,0,1,1,2,1
45.32602365979852,45.32602365979852,1,0,0,0,0,0,0,1
70.59202538687293,70.59202538687293,1,0,0,0,1,0,0,1
53.74069392140684,53.74069392140684,1,0,0,0,0,0,0,1
1706.740495419336,97.24303004636946,17,0,0,1,1,1,0,1
168.12191646141918,94.13502365328456,2,0,0,1,1,0,0,1
992.8078061501103,75.19926581549669,13,0,0,0,0,1,0,1
1209.5567557591962,91.03421984143097,13,0,0,1,1,0,2,1
2137.265805986884,71.96261620311054,30,0,0,0,0,2,0,1
74.46020299154392,74.46020299154392,1,0,0,0,1,0,2,1
20.861348847806113,20.861348847806113,1,0,1,1,2,1,1,1
2468.4295904987953,92.8547022791612,25,0,0,0,1,2,0,1
45.63098068753225,45.63098068753225,1,0,0,0,0,0,0,1
373.5247201515845,83.33775186357391,4,0,0,0,1,1,1,1
98.9222112309884,98.9222112309884,1,0,2,0,1,0,0,1
1560.2195350155803,79.22857496409165,19,0,0,0,1,0,1,1
91.09946054785932,48.73251533600189,2,0,0,0,0,1,0,1
560.4449746570186,98.78682048572558,6,0,1,2,1,2,1,1
633.0271499809423,70.49958444503463,8,0,1,0,0,0,0,1
7023.859670091223,104.53091416435304,66,0,0,0,1,2,2,1
1192.9163045241658,72.79224906760913,16,0,0,0,1,0,0,1
606.5358445051007,74.55898122874687,8,0,0,0,1,0,1,1
1902.7332433194283,85.58074685406372,22,0,0,1,1,1,1,1
1261.0645146005857,85.6727446210686,14,0,0,1,1,1,0,1
658.5448572791925,77.52971704768095,9,0,0,0,1,2,0,1
1930.1654767464086,76.10673948698143,26,0,1,0,1,0,0,1
79.61236805668577,79.61236805668577,1,0,0,0,1,0,0,1
1234.1423262204014,95.70642743349697,12,0,0,0,1,0,0,1
75.17854614865428,75.17854614865428,1,0,0,0,1,0,0,1
232.85140526052456,78.98286730567379,3,0,0,0,1,0,1,1
342.39028933509024,80.4534457198067,4,0,0,0,1,0,0,1
1451.4788665588628,88.33270664863349,16,0,0,1,1,0,0,1
181.45234347963543,87.49947157516183,2,0,1,2,1,0,2,1
2158.685221817642,82.72089140267818,26,0,0,0,1,0,1,1
478.06869320047423,82.23705783629961,6,0,0,0,1,0,1,1
2513.892686401203,98.08335462408094,25,0,0,0,1,2,2,1
897.2648840121847,84.23691557306377,10,0,0,0,1,0,1,1
3185.3260659730618,73.8020022779914,45,0,0,1,0,1,1,1
24.508417986747688,24.508417986747688,1,0,0,0,0,0,0,1
1591.5802460506252,85.0219743900578,19,0,1,0,1,0,0,1
183.86422410388377,84.9960597553344,2,0,0,0,1,0,1,1
7208.850903644326,105.42597568574409,68,1,0,2,1,0,1,1
6392.440739635683,105.24199161959685,60,0,0,0,1,2,2,1
732.6477783888591,89.29890243880158,8,0,0,0,1,2,0,1
5279.94265732729,101.40823801630458,55,0,0,0,0,2,1,1
2447.3285533847707,96.78427202226483,24,0,0,0,1,0,2,1
69.64990039323905,69.64990039323905,1,0,0,0,1,0,0,1
1733.3327694140921,83.59056374533583,20,0,0,0,1,0,0,1
276.9887888645433,38.42032463129475,6,0,1,2,0,0,0,1
217.90851750659616,48.86920625783647,5,0,0,1,0,0,0,1
2265.1863389901455,93.18236091495297,24,0,0,0,1,0,0,1
889.9133902765061,94.75191289664373,9,0,0,0,1,0,0,1
661.8649005346987,66.78179290237613,9,0,1,1,0,2,1,1
678.4912986893365,48.003098126580625,15,0,0,0,0,0,0,1
7154.2878589122165,104.9275389474895,66,0,0,0,1,1,2,1
20.2,20.2,1,0,1,1,2,1,1,1
2275.717457831568,75.00573653576767,31,0,0,0,1,0,2,1
24.8,24.8,1,0,0,0,0,0,0,1
192.56822305231253,54.38652668448239,3,0,0,0,0,0,0,1
1001.6268348566382,99.05992151197565,10,0,1,0,1,0,0,1
2560.5992768443025,104.87639430575014,24,0,0,1,1,2,0,1
2842.9875307647058,77.27763243420709,36,0,0,0,1,0,0,1
19.873420337092636,19.873420337092636,1,0,1,1,2,1,1,1
2291.1739291483104,93.82787352243483,23,0,0,0,1,0,2,1
1752.9072210558502,95.17907391831582,18,0,0,0,1,0,0,1
1770.1404321674045,88.7563642954077,19,0,0,0,1,0,1,1
104.18868931087859,29.49199595748602,4,0,0,0,0,0,0,1
476.44819597566317,83.88262008281865,6,0,0,0,1,0,1,1
7533.222360833575,108.67196928347371,70,1,2,2,1,2,0,1
206.2035667332628,76.63751124402857,3,0,0,0,1,0,1,1
45.22553652404545,45.22553652404545,1,0,0,0,0,0,0,1
61.723781575359645,61.723781575359645,1,0,0,1,0,1,0,1
177.5243855011824,95.55010147686896,2,0,0,0,1,0,0,1
69.16179371425511,69.16179371425511,1,0,0,0,1,0,0,1
1894.7656801125029,76.57462617996411,26,0,0,0,1,0,0,1
166.7691891781518,81.91148647268975,2,0,0,0,1,1,1,1
6399.484873212405,101.83298536090247,62,1,0,0,1,2,0,1
50.35768428625687,50.35768428625687,1,0,0,0,0,2,0,1
557.1696745842395,73.54226966282748,7,0,0,0,0,0,0,1
2840.558330269022,82.13208603921834,35,0,0,0,1,1,0,1
2607.4813263618134,88.38024646461466,28,0,0,0,1,0,0,1
93.95713147361074,93.95713147361074,1,0,0,0,1,0,0,1
2353.639951646146,90.49207364702437,26,0,0,0,1,0,0,1
3120.591522442805,93.9443764796853,33,0,0,0,1,1,0,1
71.53244218804359,71.53244218804359,1,0,0,0,1,0,0,1
45.09478373888094,45.09478373888094,1,0,0,0,0,0,0,1
88.50323728754923,88.50323728754923,1,0,0,0,1,0,0,1
1024.9410003811156,67.49949077014253,14,0,0,0,0,1,0,1
45.6209635830583,45.6209635830583,1,0,0,0,0,0,0,1
1043.5538954617643,64.90276572685003,16,0,0,0,0,1,0,1
102.17191812895246,27.07422933587867,4,0,0,0,0,0,0,1
396.2051489958046,96.84322419441106,4,0,0,1,1,1,0,1
304.42122384109985,31.264812013786933,11,0,0,0,0,0,1,1
114.32294412603125,52.61644699175002,2,0,0,0,0,0,2,1
1145.980558003012,73.8907687055895,15,0,0,0,1,0,0,1
1267.1384167724432,89.37359237002846,14,0,0,0,1,0,0,1
1048.9308280909333,94.94590237262888,10,0,0,0,1,2,0,1
503.05741725323384,79.3799468325374,6,0,0,1,1,0,0,1
5279.100517321398,103.07088277405437,54,0,0,0,1,1,1,1
2354.1844653552757,89.17810500964805,26,0,0,0,1,0,0,1
2380.648339850059,80.7644186033242,28,0,0,0,1,0,0,1
35.681707403009206,35.681707403009206,1,0,0,0,0,0,0,1
96.66685845729397,44.866548641665254,2,0,0,0,0,0,0,1
1456.6038304280332,98.94671813863464,15,0,0,0,1,2,2,1
45.12743529434854,45.12743529434854,1,0,0,0,0,0,0,1
854.9344219640344,89.45917210982017,9,0,0,0,1,0,0,1
3486.903236668874,100.0790051960877,34,0,0,0,1,2,0,1
907.6896968810778,83.1793262994584,11,0,0,0,1,0,0,1
1387.1341607328025,83.25160609736923,16,0,0,0,1,0,0,1
540.7205468640626,59.37811683679353,8,0,1,1,0,1,0,1
78.3408695674377,78.3408695674377,1,0,0,0,1,0,0,1
447.04213481971385,80.43881970058393,5,0,0,0,1,0,0,1
386.9215501031192,100.850410787066,4,0,0,0,1,2,0,1
58.86017363712488,20.869100083736775,3,0,0,0,1,0,0,1
50.64330263879747,50.64330263879747,1,0,0,0,0,0,1,1
291.6330341390476,30.931687764761833,9,0,0,1,0,0,0,1
30.647815679825708,30.647815679825708,1,0,0,0,0,0,2,1
1131.6518687594819,99.62823876047564,11,0,0,0,1,1,0,1
108.93335881802145,35.30983180105847,3,0,0,0,0,0,0,1
20.132415900372603,20.132415900372603,1,0,1,1,2,1,1,1
3058.020103908114,80.62976913045816,37,0,1,1,0,0,1,1
58.58717175007345,19.768773446423324,3,0,1,1,2,1,1,1
6460.144409993538,108.92819817646566,59,2,2,0,0,2,2,1
798.1729237064385,76.98321539522533,9,0,0,0,0,0,0,1
3754.6635379194886,99.20014088230485,37,0,1,1,1,2,0,1
46.24409407150534,46.24409407150534,1,0,0,0,0,0,0,1
2298.179289342561,78.22402827978212,30,0,0,0,1,0,0,1
482.6649685353714,77.62910212645706,6,0,0,0,1,0,0,1
94.9247397328569,94.9247397328569,1,0,0,0,1,0,0,1
894.1935348375714,45.91069298780539,20,0,0,0,0,2,1,1
158.6105976298669,54.844224134128375,3,0,0,0,0,0,0,1
2625.0695535407453,88.12060771283747,28,0,0,0,1,0,1,1
160.24245126975734,20.10357614802608,7,0,1,1,2,1,1,1
19.88613688761194,19.88613688761194,1,0,1,1,2,1,1,1
33.043226741461005,19.620144680347437,2,0,1,1,2,1,1,1
68.99368515171562,68.99368515171562,1,0,0,0,1,0,0,1
224.08638201616435,80.37114529752485,3,0,0,0,1,0,0,1
7779.292382967902,115.25912292595639,68,1,1,1,1,2,2,1
794.5988516075419,83.66392635861992,9,0,0,0,1,0,0,1
6145.179186178634,107.99803189546076,58,1,2,0,1,2,2,1
46.19814028351608,46.19814028351608,1,0,0,0,0,0,0,1
1896.6675244701976,78.18819866656244,26,0,0,0,1,0,0,1
25.188640478664517,25.188640478664517,1,0,0,0,0,0,0,1
2387.6045934030994,88.90251553969259,26,0,0,0,1,0,0,1
4283.105185192705,105.26118954420882,39,0,0,0,1,2,1,1
461.9568334455142,90.63416722757079,5,0,0,1,1,0,1,1
685.0699368544897,77.3042646112744,9,0,0,0,1,0,2,1
526.1774838195479,74.22556798172637,7,0,0,0,1,0,0,1
364.08425905969796,89.89981629639068,4,0,0,0,1,0,1,1
5129.465098304652,107.35347310232989,48,0,0,1,1,1,2,1
739.8869717675839,74.9271225625156,9,0,0,0,1,0,0,1
4533.868389421832,100.6022836401544,46,0,1,0,1,2,2,1
542.4653701064813,74.52183109438664,7,0,0,0,1,0,0,1
2872.6035191231945,84.62767239983,34,0,0,0,1,1,0,1
1463.7793803298114,84.76272058963232,18,0,0,0,1,0,0,1
50.56949751999003,50.56949751999003,1,0,0,0,0,0,2,1
227.583550903284,78.03494577952866,3,0,0,0,1,0,0,1
163.57491785427266,78.91242562481443,2,0,0,0,0,0,0,1
321.4732624724565,75.1992060741536,4,0,0,0,1,1,0,1
162.05188027992045,76.4758715321164,2,0,0,0,0,0,0,1
159.6004587532652,53.47677217285491,3,0,1,0,0,0,2,1
20.117293363148608,20.117293363148608,1,0,1,1,2,1,1,1
3472.1462272649583,95.72329988933527,38,0,0,1,1,0,0,1
2176.709750840442,63.04826341822246,35,0,0,0,0,0,0,1
170.41079335538043,48.09139141623897,3,0,0,0,0,1,0,1
1458.2201556392224,98.76202021554275,15,0,0,0,1,2,1,1
160.7763039389942,76.11564726793034,2,0,0,1,0,2,0,1
1845.0208310470703,87.62494404263899,21,0,0,0,1,0,1,1
69.77709426983164,69.77709426983164,1,0,0,0,1,0,0,1
69.86011270902623,69.86011270902623,1,0,0,0,1,0,0,1
45.3,45.3,1,0,0,0,0,0,0,1
90.78962484300179,90.78962484300179,1,0,0,0,1,0,1,1
69.95,69.95,1,0,0,0,1,0,0,1
5616.717172558465,100.6363894243251,55,1,0,0,1,0,1,1
584.7176491168468,80.85564771739098,8,0,0,0,1,1,0,1
80.68154426657073,44.55301990479617,2,0,0,0,0,0,0,1
712.4106929527728,61.03422664495301,12,0,1,1,0,1,0,1
1712.0299880452828,68.96427605921713,25,0,0,0,0,0,0,1
167.71003510310973,89.61605616497559,2,0,0,0,1,0,0,1
46.10214676940777,46.10214676940777,1,0,0,0,0,0,0,1
284.5351650218386,50.463798393393255,6,0,0,2,0,0,0,1
239.06497876161563,72.45715212717313,3,0,0,0,1,0,0,1
35.59617946123053,35.59617946123053,1,0,0,0,0,0,0,1
517.6894576339299,73.66601549617343,7,0,0,0,1,0,0,1
4532.612372358188,98.2686409876573,47,0,1,0,1,2,1,1
74.2000117096867,74.2000117096867,1,0,0,0,1,2,0,1
4449.000072275177,82.46645759011477,52,0,0,0,1,1,0,1
223.67467141251583,70.54281824237255,3,0,0,0,1,0,0,1
181.22249734245122,88.95242751379051,2,0,1,2,1,0,2,1
2179.659027691279,89.19216514844865,25,0,1,0,1,0,0,1
45.90953032659275,45.90953032659275,1,0,0,0,0,0,0,1
20.926463502692535,20.926463502692535,1,0,1,1,2,1,1,1
2243.8070875667363,94.93032079804308,22,0,0,0,1,0,0,1
524.6027231309567,81.46520517607568,6,0,0,0,1,0,0,1
1217.025946492132,50.57108388153459,24,0,1,0,0,0,0,1
55.11552491743849,55.11552491743849,1,0,0,0,0,0,0,1
1471.0164049400285,80.33611720841485,18,0,0,0,1,2,0,1
1258.3903153514536,84.31441492035297,14,0,0,1,1,2,0,1
45.2148519339605,45.2148519339605,1,0,0,0,0,0,0,1
446.1652516433356,83.40698001554549,5,0,0,0,1,0,0,1
4521.571947880429,91.18663952897859,50,0,0,0,1,0,0,1
1842.904396852011,98.03643484091442,20,0,0,0,1,1,0,1
5427.025837154521,96.42793871713783,56,0,0,0,1,2,2,1
437.05075293544775,75.23226364845962,6,0,0,0,1,0,0,1
857.5266283042699,89.47213314152135,9,0,0,0,1,0,0,1
96.91874615892574,44.72473382611562,2,0,0,0,0,0,0,1
45.05,45.05,1,0,0,0,0,0,0,1
74.9338486327123,74.9338486327123,1,0,0,0,1,0,0,1
201.66144447173284,51.61219090239285,4,0,0,0,0,0,0,1
73.6388118188934,73.6388118188934,1,0,0,0,1,0,0,1
1711.968096108686,75.72591578888398,23,0,0,0,1,0,0,1
45.940096089569046,45.940096089569046,1,0,0,0,0,0,0,1
2496.7714672729226,102.93232529809438,24,0,0,0,1,2,1,1
2124.728325583182,92.86621117102487,24,0,0,1,1,0,0,1
3387.971293497466,82.05315285187419,40,0,0,0,1,0,0,1
85.33794606875091,85.33794606875091,1,0,0,0,1,0,0,1
5288.182976011422,87.91075037601288,60,0,0,0,0,0,0,1
2594.808244516351,80.00363204306805,32,0,0,0,1,0,1,1
523.8037373978293,84.41812338746139,6,0,0,0,1,0,1,1
24.05830540975032,24.044961384751474,1,0,1,1,2,1,1,1
5452.368364221586,95.25,57,1,0,0,1,2,0,1
4797.187765764618,94.43595632524152,51,0,0,0,1,0,0,1
45.64033325265134,45.64033325265134,1,0,0,0,0,0,0,1
181.94722669632722,85.13178493917638,2,0,0,0,1,0,0,1
54.75225311746795,54.75225311746795,1,0,0,0,0,0,0,1
266.5870739909008,85.42074824262843,3,0,0,0,1,0,0,1
91.68385966925612,91.68385966925612,1,0,0,1,1,0,1,1
50.032238303598916,50.032238303598916,1,0,0,0,0,0,0,1
993.8865885838724,66.03535913367828,14,0,1,0,0,0,0,1
308.4798653639111,54.53302445405652,5,0,1,1,0,0,0,1
207.48037805686235,73.57988412698752,3,0,0,0,1,0,0,1
20.1,20.1,1,0,1,1,2,1,1,1
165.29341063120796,90.00956262210256,2,0,0,0,1,0,0,1
888.7957745640026,46.320056549288665,18,0,0,0,0,0,0,1
2133.403174284281,43.22605203295632,51,0,1,0,0,1,0,1
140.8740136352316,70.7,2,0,0,0,1,0,0,1
820.4841804093207,99.66366237376849,8,0,0,0,1,2,0,1
170.1950697608928,88.76649385835833,2,0,0,0,1,0,0,1
267.30070805744646,83.93309731418452,3,0,0,1,1,0,0,1
4056.5728896545124,84.53731242799475,48,0,2,1,0,1,0,1
93.24156511824827,44.459867442891955,2,0,0,0,0,0,0,1
19.318614916840087,19.318614916840087,1,0,1,1,2,1,1,1
20.20677833765658,20.20677833765658,1,0,1,1,2,1,1,1
20.2,20.2,1,0,1,1,2,1,1,1
453.48761592358176,96.0883489463322,5,0,0,1,1,0,0,1
1918.5305965535647,90.52432698329314,22,0,0,2,1,0,0,1
265.289282125329,44.66634407081767,6,0,0,0,0,0,0,1
305.29616100042807,30.809316499818898,11,0,0,0,0,0,1,1
146.21884667453938,70.32184648113903,2,0,1,0,0,0,0,1
160.18024167529703,19.615668680627476,7,0,1,1,2,1,1,1
69.6,69.6,1,0,0,0,1,0,0,1
210.19586404226524,73.9663192875501,3,0,0,0,1,0,0,1
631.5346708640689,89.05592900806417,7,0,0,0,1,1,0,1
75.31323788875781,75.31323788875781,1,0,0,0,1,0,0,1
331.7031288682241,81.09500618915851,4,0,0,0,1,0,2,1
20.010581794928495,20.010581794928495,1,0,1,1,2,1,1,1
2254.1364326432085,103.90851933647718,20,0,1,0,1,2,0,1
332.40468297888305,80.75562708348964,4,0,0,1,1,0,0,1
1094.756247770754,80.74287056377395,13,0,0,1,0,1,0,1
464.2817344122573,88.37207029838736,5,0,0,1,1,0,1,1
340.97976882262896,86.66139442744287,4,0,0,0,1,0,0,1
1129.2120307936766,90.32014297064175,13,0,0,0,1,0,0,1
551.2247848199951,84.61809426297894,6,0,0,0,1,0,0,1
1529.7362660572608,93.22468386116316,17,0,0,0,1,0,2,1
69.43731226184224,69.43731226184224,1,0,0,0,1,0,0,1
45.802915400667096,45.802915400667096,1,0,0,0,0,0,0,1
1534.3650788258553,97.65700154868506,16,0,0,0,1,0,1,1
332.4430110649757,43.138383988765874,8,0,0,1,0,0,0,1
75.25914074176754,75.25914074176754,1,0,0,0,1,0,0,1
1003.7282412382788,75.15795109965481,13,0,0,0,0,0,0,1
973.3949423573097,85.00294723424015,12,0,0,0,1,1,1,1
104.71592223513576,54.61312839219205,2,0,0,1,0,0,2,1
1972.2230009006005,69.61132597933506,29,0,1,0,0,1,1,1
304.6270085921573,53.59018956501658,5,0,1,2,0,0,0,1
37.18395083702329,23.29427179588961,2,0,0,0,0,0,0,1
375.02305043893034,85.18207531965638,4,0,0,0,1,1,1,1
45.85,45.85,1,0,0,0,0,0,0,1
1424.4530950734077,73.60686017644016,19,0,0,0,0,0,2,1
219.98299349053875,42.53208340578631,5,0,2,2,0,2,1,1
3470.337087014945,101.78751738324782,34,0,1,0,1,1,0,1
184.2906487746802,87.8708650329069,2,0,0,0,1,0,1,1
264.39683392996824,85.33264209004089,3,0,0,0,1,0,0,1
1616.5633519404164,93.55208701974536,17,0,1,0,1,0,1,1
75.36758593388203,75.36758593388203,1,0,0,0,1,0,2,1
423.2548299494571,92.26816083298866,4,0,0,1,1,0,0,1
7011.784509856736,105.05256648368682,66,1,0,0,1,2,1,1
1060.8220780793008,99.20330259980878,10,0,0,1,1,0,0,1
830.5287611422962,100.20010082215127,8,0,1,1,1,0,0,1
5630.5984327177375,100.37004920005815,55,0,0,0,1,1,2,1
3746.972482131639,100.57367620378064,37,0,0,0,1,2,0,1
519.5334745266855,45.262288146372704,12,0,0,0,0,0,0,1
80.88353287401206,80.88353287401206,1,0,2,0,1,0,0,1
4819.204032889875,99.56801828517295,48,0,0,0,1,0,0,1
464.93302395805017,98.92644578649586,5,0,0,1,1,0,1,1
80.2468256234627,80.2468256234627,1,0,0,0,1,0,0,1
1240.7111504598288,92.18381422918377,13,0,1,0,1,0,1,1
4527.978533613107,113.16809529496851,41,0,2,1,1,2,2,1
451.4798733956234,90.41711738885036,5,0,0,0,1,0,0,1
50.361946011279315,50.361946011279315,1,0,2,0,0,0,0,1
6111.979694788915,108.22789261474338,54,1,1,1,1,2,1,1
6271.715746459275,105.95914550784131,60,0,0,0,1,2,2,1
51.851467478069665,51.851467478069665,1,0,0,1,0,0,0,1
332.6075536439373,80.23143685013932,4,0,0,1,1,0,0,1
307.98801490122037,53.83549899300227,5,0,1,1,0,0,0,1
69.6,69.6,1,0,0,0,1,0,0,1
1418.6587371058592,100.13454665405567,14,0,0,0,1,0,2,1
60.488745485558916,25.151320156176464,3,0,0,0,0,0,0,1
3862.76862022263,84.80676714523617,44,0,0,0,1,2,1,1
131.30071714450045,73.2845299061288,2,0,0,0,1,0,0,1
20.15,20.15,1,0,1,1,2,1,1,1
740.3792068675954,76.27725312254712,9,0,0,0,1,1,1,1
3217.2838261916486,94.34049909483961,34,0,0,0,1,1,1,1
1906.5985810306852,90.05884396797171,21,0,0,0,1,0,0,1
299.2311970342991,77.63474046333594,4,0,0,0,0,0,0,1
3448.823839950471,96.1479569974178,35,0,0,0,1,0,1,1
181.4891603093971,86.40413803682779,2,0,1,1,1,0,1,1
651.2878112573297,73.18725249496883,8,0,0,1,0,1,0,1
3472.7596660462664,96.95996526500736,34,0,0,0,1,0,0,1
2086.0737356956142,67.25320739889048,32,0,1,1,0,0,1,1
3776.2101732562237,99.26550869214152,37,0,0,0,1,2,0,1
131.4723651936758,41.332972495157534,3,0,0,0,0,1,0,1
20.030720120374333,20.030720120374333,1,0,1,1,2,1,1,1
3539.8866812856936,86.19145709225485,41,0,0,0,1,0,0,1
2930.7586758939597,65.13576374460322,46,0,1,0,0,0,2,1
6138.410599528782,97.61781051847517,64,0,0,0,1,0,2,1
3468.8933632805483,101.48436211850745,33,0,1,0,1,1,0,1
1855.3672613009103,84.10309269170536,21,0,0,0,1,0,2,1
74.35,74.35,1,0,0,0,1,0,1,1
1206.6906487014517,54.32525684410829,22,0,0,1,0,0,1,1
77.02211479008342,40.45923104459294,2,0,0,1,0,1,2,1
20.634247622578535,20.634247622578535,1,0,1,1,2,1,1,1
680.0916073834713,49.24668533302349,14,0,0,0,0,0,0,1
1896.720365065,79.14984603801564,25,0,0,0,1,0,0,1
78.54742896858193,78.54742896858193,1,0,0,0,1,0,0,1
954.8896831648865,80.31889057818597,12,0,0,0,1,0,0,1
2574.0103252336335,54.7518064125488,49,0,0,0,0,0,0,1
1074.065745278567,84.50664471370747,13,0,0,0,1,1,0,1
657.562417844286,73.25056058376582,9,0,0,0,0,2,0,1
20.15,20.15,1,0,1,1,2,1,1,1
160.092610218139,19.90894531644078,6,0,1,1,2,1,1,1
50.84138228925503,50.84138228925503,1,0,0,1,0,0,0,1
1270.9574862986285,89.19487770136107,14,0,0,0,1,0,0,1
610.7133429488529,74.50312824211098,8,0,1,0,1,0,0,1
69.98947465301673,69.98947465301673,1,0,0,0,1,0,0,1
6331.099081303809,97.11915721577068,65,1,2,1,1,0,0,1
5123.727237227931,109.2267717681157,47,0,0,2,1,2,1,1
24.306983859891893,24.306983859891893,1,0,0,0,1,0,0,1
361.252612453007,92.88419809445453,4,0,0,1,1,0,2,1
1875.2633881743845,98.49443381837644,19,0,0,1,1,0,0,1
1235.1114947712235,87.09697886919918,13,0,0,0,1,0,0,1
4276.882461453011,102.9294360939863,41,0,0,0,1,0,2,1
5686.782331179911,90.70584236685998,62,0,0,0,1,0,0,1
93.63828779928244,93.63828779928244,1,0,0,0,1,0,0,1
69.55,69.55,1,0,0,0,1,0,0,1
37.525957436752,20.31455926764343,2,0,1,1,2,1,1,1
239.95268952042105,72.69718076003119,3,0,0,0,1,0,0,1
875.3114796903468,49.421611817901976,18,0,1,0,0,0,0,1
668.3264115857033,97.53919310915687,7,0,0,0,1,1,0,1
2276.5938514264585,89.27887073125635,25,0,0,0,1,0,0,1
2012.4940473731435,93.48272663390071,21,0,0,0,1,1,0,1
1836.4226746045595,75.55881519965025,25,0,0,0,1,0,0,1
607.0898370975109,77.28314210534984,7,0,2,0,1,0,0,1
2358.9434262791588,93.64270103525227,25,0,0,0,1,0,0,1
749.7228361413611,78.27452756218763,9,0,0,0,0,0,0,1
426.39001705217737,85.03818508356672,5,0,0,1,1,0,0,1
